player_type,team,opponent,player_name,mlb_id,lineup_spot,pos,lineup_status,proj_pa,proj_ip,proj_outs,proj_runs_allowed,proj_hits_allowed,proj_strikeouts,proj_walks,proj_hits,proj_runs,proj_rbi,proj_hrrbi,proj_hr,used_fallback,confidence_score,proj_pa_confidence_score,proj_hits_confidence_score,proj_hr_confidence_score,proj_strikeouts_confidence_score,proj_runs_confidence_score,proj_rbi_confidence_score,proj_hrrbi_confidence_score,proj_walks_confidence_score,confidence,proj_pa_confidence,proj_hits_confidence,proj_hr_confidence,proj_strikeouts_confidence,proj_runs_confidence,proj_rbi_confidence,proj_hrrbi_confidence,proj_walks_confidence
pitcher,TOR,PHI,Max Scherzer,453286,,,Probable Starter,,5.01,15.0,2.69,4.63,3.76,2.02,,,,,,,,,,,,,,,,,,,,,,,,
pitcher,STL,NYM,Andre Pallante,669467,,,Probable Starter,,5.37,16.0,2.5,4.63,5.02,1.96,,,,,,,,,,,,,,,,,,,,,,,,
pitcher,TEX,KC,MacKenzie Gore,669022,,,Probable Starter,,5.28,16.0,2.49,4.57,5.73,2.05,,,,,,,,,,,,,,,,,,,,,,,,
pitcher,KC,TEX,Seth Lugo,607625,,,Probable Starter,,5.35,16.0,2.47,4.69,5.17,1.71,,,,,,,,,,,,,,,,,,,,,,,,
pitcher,ATL,CWS,Chris Sale,519242,,,Probable Starter,,5.64,17.0,2.33,4.36,6.67,1.82,,,,,,,,,,,,,,,,,,,,,,,,
pitcher,CWS,ATL,Davis Martin,663436,,,Probable Starter,,5.54,17.0,2.21,4.3,7.25,1.56,,,,,,,,,,,,,,,,,,,,,,,,
pitcher,CHC,COL,Shota Imanaga,684007,,,Probable Starter,,5.66,17.0,2.38,4.47,5.6,1.94,,,,,,,,,,,,,,,,,,,,,,,,
pitcher,COL,CHC,Michael Lorenzen,547179,,,Probable Starter,,5.15,15.0,2.55,4.81,4.25,1.9,,,,,,,,,,,,,,,,,,,,,,,,
pitcher,MIL,ATH,Brandon Sproat,687075,,,Probable Starter,,5.3,16.0,2.36,4.05,5.84,2.23,,,,,,,,,,,,,,,,,,,,,,,,
pitcher,HOU,LAA,Peter Lambert,663567,,,Probable Starter,,5.32,16.0,2.58,4.51,5.69,2.42,,,,,,,,,,,,,,,,,,,,,,,,
pitcher,LAA,HOU,Reid Detmers,672282,,,Probable Starter,,5.34,16.0,2.41,4.41,5.37,1.99,,,,,,,,,,,,,,,,,,,,,,,,
hitter,BOS,TB,Jarren Duran,680776,1.0,LF,Confirmed Lineup,4.63,,,,,0.82,0.41,1.07,0.56,0.42,2.05,0.1,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high
hitter,BOS,TB,Ceddanne Rafaela,678882,2.0,CF,Confirmed Lineup,4.33,,,,,0.7,0.37,0.99,0.47,0.33,1.79,0.01,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high
hitter,BOS,TB,Wilyer Abreu,677800,3.0,RF,Confirmed Lineup,4.35,,,,,0.6,0.44,1.03,0.51,0.4,1.95,0.03,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high
hitter,BOS,TB,Willson Contreras,575929,4.0,1B,Confirmed Lineup,4.38,,,,,0.76,0.36,1.0,0.51,0.43,1.93,0.07,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high
hitter,BOS,TB,Mickey Gasper,681508,5.0,C,Confirmed Lineup,2.88,,,,,0.61,0.23,0.71,0.35,0.29,1.35,0.04,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high
hitter,BOS,TB,Masataka Yoshida,807799,6.0,DH,Confirmed Lineup,3.37,,,,,0.49,0.21,0.94,0.37,0.35,1.66,0.01,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high
hitter,BOS,TB,Caleb Durbin,702332,7.0,3B,Confirmed Lineup,3.67,,,,,0.57,0.2,0.68,0.3,0.26,1.24,0.05,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high
hitter,BOS,TB,Isiah Kiner-Falefa,643396,8.0,SS,Confirmed Lineup,3.09,,,,,0.56,0.2,0.62,0.26,0.21,1.1,0.02,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high
hitter,BOS,TB,Andruw Monasterio,655316,9.0,2B,Confirmed Lineup,3.85,,,,,0.53,0.2,0.87,0.35,0.3,1.53,0.03,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high
hitter,TB,BOS,Yandy Díaz,650490,1.0,DH,Confirmed Lineup,4.1,,,,,0.54,0.34,0.9,0.45,0.32,1.67,0.04,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high
hitter,TB,BOS,Austin Slater,596103,2.0,RF,Confirmed Lineup,2.23,,,,,0.6,0.14,0.53,0.25,0.18,0.97,0.02,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high
hitter,TB,BOS,Junior Caminero,691406,3.0,3B,Confirmed Lineup,4.31,,,,,0.6,0.51,0.99,0.56,0.46,2.01,0.12,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high
hitter,TB,BOS,Ryan Vilade,668723,4.0,LF,Confirmed Lineup,3.26,,,,,0.52,0.36,0.91,0.46,0.37,1.74,0.04,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high
hitter,TB,BOS,Jonathan Aranda,666018,5.0,1B,Confirmed Lineup,4.45,,,,,0.74,0.51,0.95,0.51,0.4,1.86,0.06,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high
hitter,TB,BOS,Ben Williamson,810938,6.0,2B,Confirmed Lineup,3.08,,,,,0.51,0.29,0.59,0.26,0.23,1.08,0.01,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high
hitter,TB,BOS,Nick Fortes,663743,7.0,C,Confirmed Lineup,2.88,,,,,0.52,0.17,0.67,0.27,0.22,1.15,0.01,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high
hitter,TB,BOS,Cedric Mullins,656775,8.0,CF,Confirmed Lineup,4.04,,,,,0.49,0.29,0.88,0.37,0.31,1.56,0.03,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high
hitter,TB,BOS,Taylor Walls,670764,9.0,SS,Confirmed Lineup,3.68,,,,,0.65,0.38,0.74,0.34,0.26,1.34,0.03,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high
hitter,NYY,CLE,Paul Goldschmidt,502671,1.0,DH,Confirmed Lineup,3.77,,,,,0.94,0.34,0.64,0.37,0.27,1.27,0.09,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high
hitter,NYY,CLE,Ben Rice,700250,2.0,1B,Confirmed Lineup,4.23,,,,,1.23,0.5,0.88,0.51,0.36,1.75,0.11,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high
hitter,NYY,CLE,Cody Bellinger,641355,3.0,LF,Confirmed Lineup,4.46,,,,,0.94,0.7,0.87,0.56,0.43,1.86,0.14,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high
hitter,NYY,CLE,Amed Rosario,642708,4.0,3B,Confirmed Lineup,3.04,,,,,0.87,0.31,0.62,0.37,0.32,1.31,0.12,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high
hitter,NYY,CLE,Trent Grisham,663757,5.0,CF,Confirmed Lineup,3.76,,,,,0.95,0.49,0.58,0.4,0.32,1.3,0.13,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high
hitter,NYY,CLE,José Caballero,676609,6.0,RF,Confirmed Lineup,3.23,,,,,0.66,0.37,0.62,0.34,0.32,1.28,0.11,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high
hitter,NYY,CLE,Jazz Chisholm Jr.,665862,7.0,2B,Confirmed Lineup,4.03,,,,,1.13,0.57,0.65,0.4,0.33,1.39,0.16,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high
hitter,NYY,CLE,Anthony Volpe,683011,8.0,SS,Confirmed Lineup,4.21,,,,,1.02,0.6,0.71,0.39,0.29,1.39,0.09,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high
hitter,NYY,CLE,Ali Sánchez,645305,9.0,C,Confirmed Lineup,3.57,,,,,0.9,0.34,0.6,0.31,0.26,1.17,0.1,True,40.0,44.0,40.0,32.0,37.0,35.0,35.0,36.0,38.0,low,low,low,low,low,low,low,low,low
hitter,CLE,NYY,Angel Martínez,682657,1.0,RF,Confirmed Lineup,3.82,,,,,1.15,0.31,0.55,0.29,0.19,1.03,0.02,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high
hitter,CLE,NYY,José Ramírez,608070,2.0,DH,Confirmed Lineup,4.42,,,,,1.1,0.9,0.61,0.45,0.24,1.3,0.06,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high
hitter,CLE,NYY,Rhys Hoskins,656555,3.0,1B,Confirmed Lineup,2.75,,,,,1.0,0.52,0.33,0.26,0.16,0.74,0.05,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high
hitter,CLE,NYY,David Fry,681807,4.0,LF,Confirmed Lineup,2.53,,,,,0.86,0.3,0.34,0.21,0.15,0.71,0.03,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high
hitter,CLE,NYY,Travis Bazzana,683953,5.0,2B,Confirmed Lineup,4.34,,,,,1.01,0.58,0.54,0.34,0.22,1.1,0.03,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high
hitter,CLE,NYY,Stuart Fairchild,656413,6.0,CF,Confirmed Lineup,3.63,,,,,0.91,0.36,0.52,0.25,0.21,0.98,0.03,True,40.0,44.0,40.0,32.0,37.0,35.0,35.0,36.0,38.0,low,low,low,low,low,low,low,low,low
hitter,CLE,NYY,Daniel Schneemann,682177,7.0,3B,Confirmed Lineup,3.59,,,,,0.94,0.48,0.57,0.29,0.21,1.07,0.03,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high
hitter,CLE,NYY,Austin Hedges,595978,8.0,C,Confirmed Lineup,2.67,,,,,0.83,0.32,0.26,0.16,0.11,0.53,0.03,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high
hitter,CLE,NYY,Brayan Rocchio,677587,9.0,SS,Confirmed Lineup,3.48,,,,,0.64,0.31,0.51,0.24,0.17,0.92,0.01,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high
hitter,WSH,SF,James Wood,695578,1.0,DH,Confirmed Lineup,4.51,,,,,0.79,0.67,1.34,0.88,0.71,2.93,0.38,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high
hitter,WSH,SF,Curtis Mead,678554,2.0,3B,Confirmed Lineup,4.27,,,,,0.69,0.44,1.12,0.64,0.5,2.27,0.19,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high
hitter,WSH,SF,Andrés Chaparro,665953,3.0,1B,Confirmed Lineup,3.28,,,,,0.64,0.27,0.83,0.49,0.46,1.79,0.19,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high
hitter,WSH,SF,Dylan Crews,686611,4.0,RF,Confirmed Lineup,4.51,,,,,0.58,0.41,1.15,0.62,0.54,2.31,0.14,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high
hitter,WSH,SF,Daylen Lile,695734,5.0,LF,Confirmed Lineup,4.73,,,,,0.57,0.34,1.36,0.69,0.61,2.66,0.14,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high
hitter,WSH,SF,Jacob Young,696285,6.0,CF,Confirmed Lineup,4.07,,,,,0.53,0.33,1.16,0.54,0.55,2.25,0.15,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high
hitter,WSH,SF,Nasim Nuñez,683083,7.0,SS,Confirmed Lineup,3.93,,,,,0.7,0.43,0.95,0.48,0.42,1.85,0.16,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high
hitter,WSH,SF,Jorbit Vivas,678391,8.0,2B,Confirmed Lineup,3.06,,,,,0.6,0.27,0.89,0.43,0.39,1.7,0.14,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high
hitter,WSH,SF,Keibert Ruiz,660688,9.0,C,Confirmed Lineup,4.28,,,,,0.56,0.3,1.13,0.51,0.46,2.09,0.13,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high
hitter,SF,WSH,Casey Schmitt,669477,1.0,SS,Confirmed Lineup,4.07,,,,,0.89,0.17,1.01,0.65,0.59,2.25,0.38,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high
hitter,SF,WSH,Luis Arraez,650333,2.0,2B,Confirmed Lineup,4.13,,,,,0.54,0.26,1.37,0.68,0.55,2.6,0.15,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high
hitter,SF,WSH,Matt Chapman,656305,3.0,3B,Confirmed Lineup,4.18,,,,,0.96,0.26,0.99,0.56,0.53,2.09,0.2,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high
hitter,SF,WSH,Rafael Devers,646240,4.0,1B,Confirmed Lineup,3.89,,,,,0.89,0.18,1.04,0.57,0.55,2.17,0.21,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high
hitter,SF,WSH,Jung Hoo Lee,808982,5.0,RF,Confirmed Lineup,4.09,,,,,0.49,0.13,1.31,0.63,0.59,2.53,0.14,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high
hitter,SF,WSH,Bryce Eldridge,805811,6.0,DH,Confirmed Lineup,4.01,,,,,1.01,0.16,0.85,0.43,0.48,1.75,0.21,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high
hitter,SF,WSH,Daniel Susac,691740,7.0,C,Confirmed Lineup,3.27,,,,,0.69,0.17,0.86,0.41,0.39,1.66,0.15,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high
hitter,SF,WSH,Victor Bericoto,682674,8.0,LF,Confirmed Lineup,3.42,,,,,0.77,0.17,0.85,0.39,0.37,1.6,0.13,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high
hitter,SF,WSH,Jonah Cox,813841,9.0,CF,Confirmed Lineup,3.58,,,,,0.81,0.16,0.85,0.4,0.38,1.62,0.14,True,40.0,44.0,40.0,32.0,37.0,35.0,35.0,36.0,38.0,low,low,low,low,low,low,low,low,low
hitter,CIN,SD,Matt McLain,680574,1.0,SS,Confirmed Lineup,3.87,,,,,1.11,0.45,0.54,0.32,0.2,1.06,0.04,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high
hitter,CIN,SD,JJ Bleday,668709,2.0,LF,Confirmed Lineup,4.35,,,,,1.24,0.44,0.7,0.42,0.3,1.41,0.1,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high
hitter,CIN,SD,Sal Stewart,701398,3.0,3B,Confirmed Lineup,4.19,,,,,1.21,0.33,0.66,0.36,0.29,1.3,0.05,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high
hitter,CIN,SD,Spencer Steer,668715,4.0,2B,Confirmed Lineup,4.15,,,,,1.05,0.39,0.58,0.31,0.22,1.11,0.02,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high
hitter,CIN,SD,Nathaniel Lowe,663993,5.0,1B,Confirmed Lineup,3.85,,,,,1.15,0.35,0.53,0.32,0.25,1.09,0.07,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high
hitter,CIN,SD,Eugenio Suárez,553993,6.0,DH,Confirmed Lineup,3.5,,,,,1.16,0.38,0.48,0.25,0.2,0.93,0.04,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high
hitter,CIN,SD,Dane Myers,667472,7.0,CF,Confirmed Lineup,3.0,,,,,1.13,0.29,0.4,0.19,0.13,0.73,0.0,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high
hitter,CIN,SD,Noelvi Marte,682622,8.0,RF,Confirmed Lineup,3.3,,,,,0.98,0.32,0.49,0.24,0.18,0.9,0.03,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high
hitter,CIN,SD,P.J. Higgins,664731,9.0,C,Confirmed Lineup,2.75,,,,,1.01,0.28,0.36,0.18,0.13,0.66,0.02,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high
hitter,SD,CIN,Fernando Tatis Jr.,665487,1.0,2B,Confirmed Lineup,4.19,,,,,1.04,0.37,1.22,0.71,0.59,2.52,0.27,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high
hitter,SD,CIN,Jackson Merrill,701538,2.0,CF,Confirmed Lineup,3.95,,,,,0.97,0.36,0.92,0.62,0.52,2.07,0.32,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high
hitter,SD,CIN,Manny Machado,592518,3.0,3B,Confirmed Lineup,4.24,,,,,1.07,0.33,0.96,0.69,0.7,2.35,0.43,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high
hitter,SD,CIN,Gavin Sheets,657757,4.0,1B,Confirmed Lineup,4.1,,,,,0.99,0.34,0.98,0.74,0.76,2.48,0.49,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high
hitter,SD,CIN,Will Wagner,695238,5.0,DH,Confirmed Lineup,3.9,,,,,0.92,0.31,0.85,0.56,0.54,1.95,0.28,True,40.0,44.0,40.0,32.0,37.0,35.0,35.0,36.0,38.0,low,low,low,low,low,low,low,low,low
hitter,SD,CIN,Samad Taylor,669392,6.0,LF,Confirmed Lineup,3.81,,,,,0.9,0.31,0.84,0.48,0.53,1.85,0.28,True,40.0,44.0,40.0,32.0,37.0,35.0,35.0,36.0,38.0,low,low,low,low,low,low,low,low,low
hitter,SD,CIN,Bryce Johnson,669369,7.0,RF,Confirmed Lineup,3.27,,,,,0.82,0.19,0.61,0.36,0.35,1.32,0.22,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high
hitter,SD,CIN,Rodolfo Durán,660710,8.0,C,Confirmed Lineup,3.83,,,,,1.09,0.25,0.88,0.5,0.5,1.89,0.3,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high
hitter,SD,CIN,Sung-Mun Song,823550,9.0,SS,Confirmed Lineup,2.15,,,,,0.75,0.15,0.66,0.37,0.37,1.4,0.22,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high
hitter,SEA,BAL,Cole Young,702284,1.0,SS,Confirmed Lineup,4.08,,,,,0.68,0.5,0.99,0.54,0.39,1.92,0.1,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high
hitter,SEA,BAL,Julio Rodríguez,677594,2.0,CF,Confirmed Lineup,4.4,,,,,0.76,0.42,1.03,0.57,0.43,2.03,0.13,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high
hitter,SEA,BAL,Josh Naylor,647304,3.0,1B,Confirmed Lineup,4.53,,,,,0.58,0.49,1.17,0.63,0.53,2.33,0.12,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high
hitter,SEA,BAL,Randy Arozarena,668227,4.0,LF,Confirmed Lineup,4.44,,,,,0.84,0.47,1.04,0.58,0.48,2.1,0.13,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high
hitter,SEA,BAL,Luke Raley,670042,5.0,RF,Confirmed Lineup,2.99,,,,,0.75,0.27,0.58,0.34,0.3,1.22,0.1,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high
hitter,SEA,BAL,Dominic Canzone,686527,6.0,DH,Confirmed Lineup,3.0,,,,,0.65,0.33,0.72,0.34,0.32,1.39,0.07,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high
hitter,SEA,BAL,Mitch Garver,641598,7.0,C,Confirmed Lineup,3.85,,,,,0.86,0.67,0.78,0.42,0.3,1.49,0.06,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high
hitter,SEA,BAL,Miles Mastrobuoni,670156,8.0,2B,Confirmed Lineup,3.88,,,,,0.69,0.41,0.82,0.4,0.32,1.54,0.08,True,40.0,44.0,40.0,32.0,37.0,35.0,35.0,36.0,38.0,low,low,low,low,low,low,low,low,low
hitter,SEA,BAL,Patrick Wisdom,621550,9.0,3B,Confirmed Lineup,3.44,,,,,0.68,0.36,0.71,0.38,0.33,1.43,0.14,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high
hitter,BAL,SEA,Taylor Ward,621493,1.0,LF,Confirmed Lineup,4.13,,,,,0.94,0.47,0.73,0.46,0.33,1.52,0.13,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high
hitter,BAL,SEA,Gunnar Henderson,683002,2.0,SS,Confirmed Lineup,4.36,,,,,0.85,0.31,0.78,0.49,0.4,1.66,0.21,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high
hitter,BAL,SEA,Pete Alonso,624413,3.0,1B,Confirmed Lineup,4.26,,,,,0.9,0.32,0.94,0.64,0.64,2.21,0.36,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high
hitter,BAL,SEA,Colton Cowser,681297,4.0,CF,Confirmed Lineup,2.74,,,,,0.86,0.25,0.48,0.31,0.28,1.07,0.12,False,96.0,99.0,96.0,88.0,93.0,91.0,91.0,92.0,94.0,high,high,high,high,high,high,high,high,high
